Fecha,Signo,Cantidad_USD,NAV,Cambio_%,AUM
2013-01-11,Salida,-201480712.26,67.26,0.147878,33109997048.06
2013-01-14,Entrada,33629775.98,66.95,-0.458164,33192588887.33
2013-01-15,Salida,-251067723.75,66.64,-0.459907,32789444721.75
2013-01-16,Salida,-53314783.07,66.93,0.431804,32585328978.82
2013-01-17,Entrada,93703746.91,67.24,0.454559,32819737353.83
2013-01-18,Entrada,131109206.26,67.14,-0.142761,33100031919.0
2013-01-21,Salida,0.0,67.14,0.0,33100031919.0
2013-01-22,Salida,-1033948354.67,67.21,0.111466,32018829242.99
2013-01-23,Entrada,816654253.11,67.61,0.581412,32871173867.07
2013-01-24,Salida,-219716686.25,66.66,-1.399209,32842574208.93
2013-01-25,Entrada,243306069.56,66.98,0.483987,32626344040.17
2013-01-28,Entrada,53585455.53,67.12,0.206758,32837836965.75
2013-01-29,Salida,-124172571.56,67.15,0.048699,32781558891.18
2013-01-30,Entrada,318976730.38,67.03,-0.176939,33116499913.29
2013-01-31,Salida,-170937148.47,66.86,-0.262688,32886966681.82
2013-02-01,Entrada,33429042.25,67.65,1.186465,32834005297.95
2013-02-04,Salida,-409290565.5,66.47,-1.746249,32814279139.56
2013-02-05,Salida,-146233938.44,67.46,1.487398,32095025989.86
2013-02-06,Entrada,30356390.2,67.25,-0.310375,32602763070.5
2013-02-07,Salida,-598518504.16,67.31,0.085006,31903053749.67
2013-02-08,Salida,-632680499.62,68.02,1.055914,31297492800.45
2013-02-11,Entrada,465917365.09,68.0,-0.023515,32093884484.44
2013-02-12,Salida,-197203307.01,67.71,-0.42928,31889134767.13
2013-02-13,Entrada,30469151.28,67.98,0.406358,31782710247.86
2013-02-14,Salida,-203953101.12,67.93,-0.082647,31707908787.46
2013-02-15,Entrada,169820449.35,67.77,-0.238525,31851523480.09
2013-02-18,Salida,0.0,67.77,0.0,31851523480.09
2013-02-19,Salida,-352383998.62,68.25,0.720714,31423165415.05
2013-02-20,Entrada,238890937.39,67.21,-1.532333,31888527413.89
2013-02-21,Salida,-124336034.15,66.51,-1.037394,31275553239.64
2013-02-22,Salida,-86464882.58,67.14,0.947604,30864637509.37
2013-02-25,Salida,0.0,66.25,-1.325181,31157112121.83
2013-02-26,Salida,-66251964.31,66.55,0.445958,30677972073.75
2013-02-27,Salida,-236243340.4,67.24,1.044003,30578539411.88
2013-02-28,Entrada,40345306.03,67.18,-0.097794,30938125508.87
2013-03-01,Salida,-456799644.78,67.4,0.333424,30451070438.06
2013-03-04,Entrada,181981081.0,67.69,0.426069,30734582568.72
2013-03-05,Entrada,74456328.85,68.66,1.43511,30939989014.93
2013-03-06,Entrada,260904058.11,68.51,-0.219233,31644915889.99
2013-03-07,Entrada,301437135.52,68.68,0.24741,31876977080.82
2013-03-08,Entrada,92715215.02,68.79,0.164532,32048559324.38
2013-03-11,Salida,-99746854.97,68.98,0.2779,32001542710.79
2013-03-12,Salida,-27592841.4,68.71,-0.392453,32062881711.45
2013-03-13,Salida,-199263006.5,68.66,-0.069785,31737787137.94
2013-03-14,Entrada,144193208.21,68.87,0.306578,31859832670.72
2013-03-15,Salida,-237615090.48,68.52,-0.511889,31719892730.8
2013-03-18,Entrada,606414217.51,68.35,-0.249078,32163936011.39
2013-03-19,Entrada,362258755.58,68.23,-0.180471,32446081372.42
2013-03-20,Salida,-388895931.37,68.68,0.667931,31998630142.22
2013-03-21,Salida,-281600579.87,67.92,-1.105686,31930758434.07
2013-03-22,Entrada,33961824.73,68.56,0.934508,31611666458.68
2013-03-25,Salida,-44562960.4,68.28,-0.407031,31862516688.15
2013-03-26,Salida,-102419021.11,68.71,0.624161,31630407687.68
2013-03-27,Entrada,54964416.33,68.8,0.13501,31882796746.26
2013-03-28,Salida,-154796128.38,69.01,0.309069,31771045371.5
2013-03-29,Salida,0.0,69.01,0.0,31771045371.5
2013-04-01,Entrada,48307638.99,68.49,-0.756286,31917547188.5
2013-04-02,Salida,0.0,69.07,0.841094,31676159220.88
2013-04-03,Salida,-75971554.97,68.44,-0.907127,31866614056.16
2013-04-04,Entrada,34219271.02,68.45,0.023273,31611762563.66
2013-04-05,Salida,-444954054.48,67.89,-0.828914,31174165601.57
2013-04-08,Salida,-105224913.53,68.24,0.518145,30810533553.31
2013-04-09,Salida,-54591035.56,68.69,0.664162,30915585825.57
2013-04-10,Salida,-157991623.67,70.03,1.943596,30962923638.22
2013-04-11,Entrada,353636881.61,70.02,-0.005435,31918354582.07
2013-04-12,Entrada,780759784.07,69.96,-0.090984,32697379477.39
2013-04-15,Salida,-3497979.43,68.51,-2.065548,32664131912.67
2013-04-16,Salida,-243226617.53,69.52,1.461433,31746212178.5
2013-04-17,Entrada,132080085.47,68.13,-1.98699,32342241982.51
2013-04-18,Salida,-136269122.6,67.15,-1.438142,31563335522.22
2013-04-19,Salida,-87301095.38,68.1,1.402861,31022108468.06
2013-04-22,Salida,-68096776.29,68.82,1.062271,31389209030.88
2013-04-23,Salida,-44733095.97,69.44,0.89893,31677913958.69
2013-04-24,Entrada,6943879.27,69.41,-0.044575,31969620172.89
2013-04-25,Entrada,350509594.98,69.76,0.511972,32305879402.62
2013-04-26,Salida,-97668466.41,69.57,-0.275638,32373608454.07
2013-04-29,Entrada,38263993.04,70.22,0.926909,32322638486.02
2013-04-30,Entrada,56172603.73,70.72,0.715539,32678412218.76
2013-05-01,Salida,-49502723.26,70.37,-0.488309,32862736429.02
2013-05-02,Entrada,3518642.64,71.3,1.313467,32705783329.51
2013-05-03,Entrada,21389153.24,72.14,1.180503,33156752387.07
2013-05-06,Entrada,548255196.69,72.4,0.363779,34096423515.33
2013-05-07,Entrada,152042663.28,72.35,-0.07657,34372502092.19
2013-05-08,Entrada,14469165.94,72.72,0.520523,34360651811.27
2013-05-09,Entrada,156353175.95,72.61,-0.155472,34695860580.08
2013-05-10,Salida,-25413270.28,73.1,0.6701,34616504585.14
2013-05-13,Entrada,73095898.5,73.13,0.03999,34921565508.38
2013-05-14,Salida,-402188217.75,73.51,0.531962,34533342878.62
2013-05-15,Salida,-102919779.38,73.68,0.225923,34614127230.01
2013-05-16,Entrada,243144702.83,73.6,-0.109445,34935472984.47
2013-05-17,Entrada,239198614.95,74.33,0.98604,35136436546.44
2013-05-20,Salida,-553723446.78,74.13,-0.262535,34929172324.16
2013-05-21,Entrada,229803511.81,74.27,0.191799,35067274600.56
2013-05-22,Entrada,230244272.1,73.6,-0.900765,35364777471.72
2013-05-23,Salida,-191368650.82,73.42,-0.255757,34854855614.5
2013-05-24,Entrada,249611276.45,73.4,-0.014784,35015323030.8
2013-05-27,Salida,0.0,73.4,0.0,35015323030.8
2013-05-28,Entrada,11010634.01,73.91,0.695521,35021156558.57
2013-05-29,Salida,-103480676.26,73.5,-0.561721,35161255499.13
2013-05-30,Salida,-44099744.56,73.92,0.567586,34919647735.68
2013-05-31,Salida,0.0,73.18,-0.996214,35117846266.9
2013-06-03,Entrada,65862340.34,73.41,0.31763,34833860004.16
2013-06-04,Entrada,587302567.6,72.99,-0.570102,35531805339.8
2013-06-05,Salida,0.0,72.1,-1.224279,35329237647.44
2013-06-06,Entrada,400158548.67,72.42,0.446253,35296868018.27
2013-06-07,Salida,-1339814207.97,73.42,1.371388,34114566630.5
2013-06-10,Salida,-69744802.87,73.41,-0.01428,34512665084.1
2013-06-11,Entrada,194523508.61,72.65,-1.022236,34702259885.67
2013-06-12,Entrada,163473131.93,71.86,-1.096602,34510994517.5
2013-06-13,Entrada,431147951.82,72.76,1.252955,34563694137.57
2013-06-14,Salida,-982237593.91,72.29,-0.63838,34014524085.58
2013-06-17,Salida,-151817116.25,72.97,0.928664,33645564715.15
2013-06-18,Entrada,175116557.86,73.57,0.832251,34133135735.43
2013-06-19,Entrada,375219677.12,72.68,-1.217454,34792428492.26
2013-06-20,Salida,-69042936.59,70.98,-2.32962,34299804131.15
2013-06-21,Entrada,74532866.1,70.46,-0.742503,33575281586.0
2013-06-24,Salida,-172618733.41,69.73,-1.034838,33153365307.83
2013-06-25,Salida,-456715216.24,70.17,0.641648,32353566463.52
2013-06-26,Entrada,733327905.95,70.85,0.966797,33294490428.67
2013-06-27,Salida,-170048083.51,71.18,0.459001,33446332425.77
2013-06-28,Entrada,10676787.85,71.25,0.104019,33610528139.21
2013-07-01,Entrada,99753674.79,71.71,0.637777,33745243128.96
2013-07-02,Entrada,154170175.56,71.76,0.078699,34114633033.8
2013-07-03,Entrada,21529047.31,72.05,0.401038,34163009909.59
2013-07-04,Salida,0.0,72.05,0.0,34163009909.59
2013-07-05,Salida,-50435903.17,72.58,0.739652,34249580815.58
2013-07-08,Entrada,47179742.04,72.66,0.098096,34550088020.28
2013-07-09,Salida,-207067950.62,73.1,0.613643,34376912573.9
2013-07-10,Entrada,10965189.97,73.51,0.562487,34598829424.98
2013-07-11,Entrada,51458715.95,74.95,1.95686,34844901944.64
2013-07-12,Entrada,543394659.01,75.43,0.641554,36070162710.31
2013-07-15,Entrada,237610288.75,75.45,0.023226,36539182181.88
2013-07-16,Entrada,528145507.05,75.39,-0.077852,37075814594.91
2013-07-17,Entrada,184707016.04,75.58,0.252957,37231657089.44
2013-07-18,Entrada,411918221.69,75.4,-0.242121,37737755612.44
2013-07-19,Entrada,120637322.83,74.59,-1.068135,37767021879.09
2013-07-22,Salida,-358046258.98,74.84,0.336273,37005572724.58
2013-07-23,Salida,-29937522.88,74.26,-0.779632,37100075224.08
2013-07-24,Salida,-460413868.43,74.5,0.323443,36350417515.72
2013-07-25,Entrada,108025711.85,75.0,0.67379,36576016022.08
2013-07-26,Salida,-18750616.91,75.36,0.474424,36803710875.86
2013-07-29,Entrada,131877022.13,75.19,-0.228925,37110194027.38
2013-07-30,Entrada,30074313.5,75.59,0.536272,37055313526.12
2013-07-31,Salida,-309914833.46,75.71,0.156592,36944115817.59
2013-08-01,Entrada,45424409.9,76.59,1.166924,37047391639.31
2013-08-02,Entrada,38295398.7,77.01,0.549682,37518002111.29
2013-08-05,Salida,-127069474.77,77.03,0.025091,37597162170.9
2013-08-06,Salida,-96288907.22,76.52,-0.66292,37510306698.57
2013-08-07,Salida,-256343579.22,76.44,-0.108774,37005299973.88
2013-08-08,Salida,-42040480.59,76.78,0.452753,36923007545.39
2013-08-09,Entrada,203475769.96,76.5,-0.368783,37293653385.29
2013-08-12,Salida,0.0,76.68,0.233586,37156120470.21
2013-08-13,Salida,-153357678.36,77.09,0.537189,37089554511.37
2013-08-14,Salida,-100217973.89,76.82,-0.3536,37188577389.96
2013-08-15,Entrada,84499971.71,75.52,-1.695927,37141578474.35
2013-08-16,Entrada,324716117.36,75.46,-0.075624,36836400476.21
2013-08-19,Salida,-958320009.06,75.36,-0.134384,35850223331.09
2013-08-20,Salida,-116803138.52,75.67,0.412654,35685242738.84
2013-08-21,Entrada,219436699.29,75.41,-0.34661,36051936336.14
2013-08-22,Entrada,37702777.69,76.15,0.987503,35964679638.49
2013-08-23,Entrada,34267584.2,76.7,0.720849,36354099321.54
2013-08-26,Salida,-130388495.42,76.66,-0.048355,36485768981.71
2013-08-27,Salida,-130325445.46,75.12,-2.014645,36337800674.76
2013-08-28,Entrada,187793898.47,75.43,0.415272,35793517049.33
2013-08-29,Entrada,3771475.07,75.95,0.686795,35945928920.76
2013-08-30,Salida,-170881980.44,75.48,-0.614737,36021921475.7
2013-09-02,Salida,0.0,75.48,0.0,36021921475.7
2013-09-03,Salida,-120769069.62,75.92,0.581285,35679712004.68
2013-09-04,Salida,-30367770.97,76.72,1.058826,35856745570.47
2013-09-05,Salida,-118921087.84,76.85,0.171619,36117485227.46
2013-09-06,Salida,0.0,76.94,0.107828,36179469713.19
2013-09-09,Entrada,84631607.9,77.84,1.167427,36303112896.12
2013-09-10,Salida,-7783601.76,78.21,0.475483,36719141293.36
2013-09-11,Entrada,7820611.52,78.09,-0.153943,36901555442.96
2013-09-12,Entrada,187405733.11,77.98,-0.132739,37032153720.15
2013-09-13,Entrada,319726496.88,78.05,0.083358,37302724337.32
2013-09-16,Entrada,93656490.86,77.81,-0.301145,37427475161.53
2013-09-17,Entrada,93374448.7,78.35,0.697441,37408138508.83
2013-09-18,Salida,-39177366.84,79.34,1.263647,37629860845.02
2013-09-19,Entrada,396724306.65,79.5,0.193846,38502093960.38
2013-09-20,Salida,-27824533.94,78.94,-0.69687,38548904302.31
2013-09-23,Salida,-315778663.92,78.81,-0.167685,37964489869.78
2013-09-24,Entrada,177327647.03,78.8,-0.021758,38078156739.45
2013-09-25,Entrada,59096355.03,78.55,-0.311076,38128968265.36
2013-09-26,Salida,-78550026.92,79.18,0.802138,37931807999.67
2013-09-27,Entrada,106893144.98,79.09,-0.113104,38342967003.61
2013-09-30,Salida,-19772637.79,78.8,-0.363705,38279826766.28
2013-10-01,Entrada,78802894.85,79.68,1.106878,38219404002.25
2013-10-02,Entrada,31870058.84,79.68,0.005884,38674316407.19
2013-10-03,Salida,-179279629.56,78.71,-1.211409,38497312454.18
2013-10-04,Entrada,330601259.65,79.42,0.891976,38361553306.78
2013-10-07,Salida,-512237723.64,78.76,-0.828934,38191491674.41
2013-10-08,Salida,-338661073.47,77.25,-1.920174,37536248283.19
2013-10-09,Entrada,498237287.98,76.98,-0.350783,37313724334.84
2013-10-10,Entrada,73126369.03,78.65,2.171259,37255960645.2
2013-10-11,Salida,-511201948.14,79.21,0.713566,37553681574.9
2013-10-14,Entrada,23762294.37,79.75,0.685234,37845414171.4
2013-10-15,Salida,-486477474.46,79.47,-0.34911,37618266345.11
2013-10-16,Entrada,218547970.33,80.38,1.139063,37705485280.68
2013-10-17,Entrada,679187551.67,80.86,0.597948,38814161976.64
2013-10-18,Entrada,347688708.52,82.14,1.590392,39393939253.37
2013-10-21,Entrada,472326825.5,82.32,0.21704,40492784110.03
2013-10-22,Salida,-337520534.11,82.46,0.170411,40243149536.39
2013-10-23,Entrada,399942480.48,81.95,-0.618266,40711670642.21
2013-10-24,Entrada,131124048.22,82.35,0.48696,40591088178.34
2013-10-25,Salida,-16470321.12,82.88,0.635941,40772279942.46
2013-10-28,Entrada,356363848.61,82.85,-0.034136,41387931626.82
2013-10-29,Entrada,45565863.08,83.08,0.276205,41419369538.81
2013-10-30,Entrada,307380653.03,82.92,-0.1848,41841152945.42
2013-10-31,Salida,-91214560.39,82.74,-0.219878,41672615750.46
2013-11-01,Salida,-148932000.0,82.78,0.048344,41432055000.0
2013-11-04,Salida,-177977000.0,82.91,0.157043,41274108000.0
2013-11-05,Salida,-66328000.0,83.03,0.144735,41272598000.0
2013-11-06,Salida,0.0,83.01,-0.024088,41332334000.0
2013-11-07,Entrada,161869500.0,81.45,-1.879292,41484247500.0
2013-11-08,Salida,0.0,82.56,1.362799,40704637500.0
2013-11-11,Salida,-41280000.0,82.46,-0.121124,41218080000.0
2013-11-12,Salida,-206150000.0,82.53,0.084498,40962005000.0
2013-11-13,Salida,-78403192.92,83.52,1.202792,40918213737.61
2013-11-14,Salida,-304856528.48,83.77,0.298464,41105517942.93
2013-11-15,Entrada,100525944.85,83.95,0.215906,41328729077.28
2013-11-18,Entrada,117533484.6,83.13,-0.983035,41535493932.75
2013-11-19,Salida,-885304752.63,82.93,-0.242333,40241880821.56
2013-11-20,Entrada,650967233.9,82.67,-0.309664,40795328753.65
2013-11-21,Salida,-219072773.84,83.54,1.056544,40449927637.52
2013-11-22,Salida,-375940822.9,84.01,0.563134,40501357987.63
2013-11-25,Entrada,331850800.87,84.15,0.162079,41061285803.97
2013-11-26,Entrada,504894167.1,84.6,0.531555,41632731528.79
2013-11-27,Entrada,38068346.48,85.21,0.730805,41892100392.55
2013-11-28,Salida,0.0,85.21,0.0,41892100392.55
